met,altitude_km,downrange_km,velocity_ms,g_force,dynamic_pressure_kpa,thrust_kn,pitch_deg,heading_deg
0.0,0.24,0.0,0.0,1.0,0.0,0.0,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.0,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.0,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.0,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.0,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.0,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.0,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.0,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.0,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.0,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.0,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.1,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.1,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.1,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.1,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.1,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.1,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.1,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.1,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.2,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.2,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.2,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.2,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.2,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.3,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.3,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.3,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.4,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.4,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.5,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.5,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.6,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.7,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.7,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.8,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,0.9,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,1.0,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,1.1,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,1.2,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,1.4,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,9.1,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,31.4,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,46.5,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,80.2,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,102.9,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,134.7,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,152.8,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,175.9,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,192.8,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,202.4,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,213.2,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,218.5,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,224.8,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,227.2,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,230.0,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,232.0,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,234.3,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,235.6,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,236.4,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,237.5,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,238.3,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,238.1,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,239.8,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,239.4,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,239.7,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,239.4,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,239.8,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,239.6,90.0,83.33
0.0,0.24,0.0,0.0,1.0,0.0,239.3,90.0,83.33
0.0,0.241,0.0,0.0,1.0,0.0,239.6,90.0,83.33
0.0,0.241,0.0,0.68,1.17,0.0,239.4,90.0,83.33
0.0,0.241,0.0,1.02,1.26,0.0,239.9,90.0,83.33
0.0,0.241,0.0,1.54,1.39,0.0,239.5,90.0,83.33
0.0,0.241,0.0,1.88,1.48,0.0,238.9,90.0,83.33
0.0,0.241,0.0,2.39,1.61,0.0,238.9,90.0,83.33
0.02,0.241,0.0,2.74,1.7,0.0,239.0,90.0,83.33
0.08,0.242,0.0,3.25,1.83,0.0,239.6,90.0,83.33
0.14,0.242,0.0,3.77,1.87,0.0,239.1,90.0,83.33
0.18,0.242,0.0,4.11,1.87,0.01,239.6,89.97,83.33
0.22,0.242,0.0,4.46,1.88,0.01,239.8,90.0,83.33
0.28,0.242,0.0,4.97,1.88,0.01,239.6,89.98,83.33
0.32,0.243,0.0,5.32,1.88,0.01,239.1,90.0,83.33
0.38,0.243,0.0,5.83,1.88,0.01,239.1,90.0,83.33
0.42,0.243,0.0,6.18,1.88,0.02,238.8,90.0,83.33
0.48,0.244,0.0,6.7,1.88,0.02,238.8,90.0,83.33
0.54,0.244,0.0,7.22,1.88,0.02,239.6,90.0,83.33
0.58,0.244,0.0,7.56,1.88,0.03,239.3,90.0,83.33
0.62,0.245,0.0,7.91,1.88,0.03,239.1,90.0,83.33
0.68,0.245,0.0,8.43,1.88,0.04,238.9,90.0,83.33
0.74,0.246,0.0,8.95,1.88,0.04,238.9,90.0,83.33
0.78,0.246,0.0,9.3,1.88,0.04,238.7,89.97,83.33
0.82,0.246,0.0,9.64,1.88,0.05,239.0,90.0,83.33
0.88,0.247,0.0,10.17,1.88,0.05,239.1,90.0,83.33
0.9,0.247,0.0,10.34,1.88,0.06,239.0,90.0,83.33
0.92,0.247,0.0,10.51,1.88,0.06,239.1,89.97,83.33
0.96,0.248,0.0,10.86,1.89,0.06,238.9,90.0,83.33
1.02,0.249,0.0,11.38,1.89,0.07,238.8,90.0,83.33
1.08,0.249,0.0,11.91,1.89,0.08,239.6,89.97,83.33
1.12,0.25,0.0,12.26,1.89,0.08,239.4,90.0,83.33
1.16,0.25,0.0,12.61,1.89,0.09,239.0,90.0,83.33
1.22,0.251,0.0,13.13,1.89,0.1,238.9,89.97,83.33
1.28,0.252,0.0,13.66,1.89,0.1,238.9,89.97,83.33
1.32,0.252,0.0,14.01,1.89,0.11,238.6,89.97,83.34
1.38,0.253,0.0,14.54,1.89,0.12,239.4,89.96,83.34
1.42,0.254,0.0,14.89,1.89,0.13,238.7,89.97,83.34
1.48,0.255,0.0,15.42,1.89,0.13,239.0,89.96,83.34
1.52,0.255,0.0,15.77,1.89,0.14,238.7,89.97,83.34
1.58,0.256,0.0,16.3,1.9,0.15,239.3,89.96,83.34
1.62,0.257,0.0,16.65,1.9,0.16,239.4,89.96,83.34
1.68,0.258,0.0,17.18,1.9,0.17,239.0,89.95,83.34
1.72,0.259,0.0,17.54,1.9,0.18,238.8,89.94,83.34
1.78,0.26,0.0,18.07,1.9,0.19,238.8,89.94,83.34
1.82,0.261,0.0,18.43,1.9,0.2,239.7,89.95,83.34
1.88,0.262,0.0,18.96,1.9,0.21,238.8,89.95,83.34
1.94,0.263,0.0,19.49,1.9,0.22,238.8,89.94,83.34
1.98,0.264,0.0,19.85,1.9,0.23,238.8,89.94,83.34
2.02,0.264,0.0,20.2,1.9,0.24,238.8,89.93,83.35
2.08,0.266,0.0,20.74,1.91,0.25,239.4,89.93,83.35
2.14,0.267,0.0,21.27,1.91,0.27,239.4,89.93,83.35
2.18,0.268,0.0,21.63,1.91,0.28,239.7,89.93,83.35
2.24,0.269,0.0,22.17,1.91,0.29,238.8,89.92,83.35
2.28,0.27,0.0,22.53,1.91,0.3,239.1,89.92,83.35
2.34,0.271,0.0,23.07,1.91,0.32,239.4,89.92,83.35
2.38,0.272,0.0,23.43,1.91,0.33,239.7,89.91,83.36
2.42,0.273,0.0,23.79,1.91,0.34,239.1,89.92,83.36
2.48,0.275,0.0,24.33,1.92,0.35,239.9,89.91,83.36
2.52,0.276,0.0,24.69,1.92,0.37,239.4,89.91,83.36
2.58,0.277,0.0,25.23,1.92,0.38,239.4,89.9,83.36
2.64,0.279,0.0,25.77,1.92,0.4,239.4,89.9,83.36
2.68,0.28,0.0,26.13,1.92,0.41,238.9,89.89,83.37
2.72,0.281,0.0,26.49,1.92,0.42,239.3,89.89,83.37
2.78,0.282,0.0,27.04,1.92,0.44,239.9,89.88,83.37
2.84,0.284,0.0,27.58,1.92,0.46,239.5,89.88,104.12
