met,altitude_km,velocity_ms,dynamic_pressure_kpa,thrust_kn,pitch_deg,booster_active,booster_alt_km,booster_vel_ms,booster_thrust_kn
0.0,0.24,0.0,0.0,231.7,90.0,0,0.0,0.0,0.0
0.0,0.24,0.0,0.0,233.6,90.0,0,0.0,0.0,0.0
0.0,0.24,0.0,0.0,235.4,90.0,0,0.0,0.0,0.0
0.0,0.24,0.0,0.0,236.3,90.0,0,0.0,0.0,0.0
0.0,0.24,0.0,0.0,236.8,90.0,0,0.0,0.0,0.0
0.0,0.24,0.0,0.0,237.7,90.0,0,0.0,0.0,0.0
0.0,0.24,0.0,0.0,237.8,89.98,0,0.0,0.0,0.0
0.0,0.24,0.0,0.0,239.2,90.0,0,0.0,0.0,0.0
0.0,0.24,0.0,0.0,239.4,90.0,0,0.0,0.0,0.0
0.0,0.24,0.0,0.0,239.0,90.0,0,0.0,0.0,0.0
0.0,0.24,0.0,0.0,239.0,90.0,0,0.0,0.0,0.0
0.0,0.24,0.0,0.0,239.6,90.0,0,0.0,0.0,0.0
0.0,0.24,0.0,0.0,239.1,90.0,0,0.0,0.0,0.0
0.0,0.24,0.0,0.0,239.6,90.0,0,0.0,0.0,0.0
0.0,0.241,0.34,0.0,238.9,90.0,0,0.0,0.0,0.0
0.0,0.241,0.68,0.0,239.4,90.0,0,0.0,0.0,0.0
0.0,0.241,1.19,0.0,239.6,90.0,0,0.0,0.0,0.0
0.0,0.241,1.54,0.0,239.6,89.98,0,0.0,0.0,0.0
0.0,0.241,1.88,0.0,238.7,90.0,0,0.0,0.0,0.0
0.0,0.241,2.39,0.0,239.4,90.0,0,0.0,0.0,0.0
0.04,0.241,2.9,0.0,239.6,90.0,0,0.0,0.0,0.0
0.1,0.242,3.42,0.0,239.7,90.0,0,0.0,0.0,0.0
0.14,0.242,3.76,0.0,239.1,90.0,0,0.0,0.0,0.0
0.2,0.242,4.28,0.01,239.2,90.0,0,0.0,0.0,0.0
0.24,0.242,4.62,0.01,238.9,90.0,0,0.0,0.0,0.0
0.3,0.243,5.14,0.01,239.0,90.0,0,0.0,0.0,0.0
0.32,0.243,5.48,0.01,239.2,90.0,0,0.0,0.0,0.0
0.38,0.243,5.83,0.01,239.5,90.0,0,0.0,0.0,0.0
0.44,0.243,6.35,0.02,239.0,90.0,0,0.0,0.0,0.0
0.48,0.244,6.69,0.02,239.2,90.0,0,0.0,0.0,0.0
0.54,0.244,7.21,0.02,239.7,90.0,0,0.0,0.0,0.0
0.58,0.244,7.56,0.03,239.7,90.0,0,0.0,0.0,0.0
0.64,0.245,8.08,0.03,239.6,90.0,0,0.0,0.0,0.0
0.68,0.245,8.43,0.04,239.4,90.0,0,0.0,0.0,0.0
0.74,0.246,8.95,0.04,239.5,90.0,0,0.0,0.0,0.0
0.8,0.246,9.47,0.05,239.5,90.0,0,0.0,0.0,0.0
0.84,0.247,9.82,0.05,239.8,89.97,0,0.0,0.0,0.0
0.9,0.247,10.34,0.06,239.7,90.0,0,0.0,0.0,0.0
0.9,0.247,10.34,0.06,239.7,90.0,0,0.0,0.0,0.0
0.96,0.248,10.86,0.06,239.4,89.98,0,0.0,0.0,0.0
1.0,0.248,11.21,0.07,239.1,90.0,0,0.0,0.0,0.0
1.06,0.249,11.74,0.07,239.3,90.0,0,0.0,0.0,0.0
1.12,0.25,12.26,0.08,239.2,89.97,0,0.0,0.0,0.0
1.16,0.25,12.61,0.09,239.3,90.0,0,0.0,0.0,0.0
1.22,0.251,13.14,0.1,239.3,90.0,0,0.0,0.0,0.0
1.26,0.252,13.49,0.1,239.8,90.0,0,0.0,0.0,0.0
1.32,0.252,14.02,0.11,239.9,89.96,0,0.0,0.0,0.0
1.36,0.253,14.37,0.12,239.0,89.97,0,0.0,0.0,0.0
1.42,0.254,14.9,0.13,239.2,89.98,0,0.0,0.0,0.0
1.48,0.255,15.43,0.14,240.0,89.96,0,0.0,0.0,0.0
1.52,0.255,15.78,0.14,239.7,89.97,0,0.0,0.0,0.0
1.58,0.256,16.32,0.15,240.2,89.97,0,0.0,0.0,0.0
1.62,0.257,16.67,0.16,239.7,89.95,0,0.0,0.0,0.0
1.68,0.258,17.2,0.17,239.3,89.96,0,0.0,0.0,0.0
1.72,0.259,17.56,0.18,239.2,89.97,0,0.0,0.0,0.0
1.78,0.26,18.09,0.19,239.9,89.95,0,0.0,0.0,0.0
1.82,0.261,18.45,0.2,239.6,89.95,0,0.0,0.0,0.0
1.88,0.262,18.98,0.21,239.5,89.95,0,0.0,0.0,0.0
1.92,0.262,19.34,0.22,240.0,89.94,0,0.0,0.0,0.0
1.98,0.264,19.87,0.23,239.6,89.95,0,0.0,0.0,0.0
2.0,0.264,20.23,0.24,239.4,89.94,0,0.0,0.0,0.0
2.06,0.265,20.59,0.25,240.0,89.94,0,0.0,0.0,0.0
2.12,0.267,21.13,0.26,239.6,89.94,0,0.0,0.0,0.0
2.16,0.267,21.48,0.27,239.4,89.93,0,0.0,0.0,0.0
2.2,0.268,21.84,0.28,239.6,89.93,0,0.0,0.0,0.0
2.26,0.27,22.38,0.3,239.8,89.92,0,0.0,0.0,0.0
2.32,0.271,22.92,0.31,239.2,89.92,0,0.0,0.0,0.0
2.38,0.272,23.46,0.33,239.2,89.92,0,0.0,0.0,0.0
2.42,0.273,23.81,0.34,239.2,89.92,0,0.0,0.0,0.0
2.48,0.275,24.36,0.36,240.0,89.91,0,0.0,0.0,0.0
2.54,0.276,24.9,0.37,239.9,89.91,0,0.0,0.0,0.0
2.58,0.277,25.26,0.38,239.6,89.91,0,0.0,0.0,0.0
2.64,0.279,25.8,0.4,239.4,89.91,0,0.0,0.0,0.0
2.68,0.28,26.16,0.41,239.0,89.9,0,0.0,0.0,0.0
2.74,0.281,26.7,0.43,239.3,89.9,0,0.0,0.0,0.0
2.78,0.282,27.06,0.44,239.5,89.9,0,0.0,0.0,0.0
2.82,0.284,27.43,0.45,239.7,89.9,0,0.0,0.0,0.0
2.88,0.285,27.97,0.47,239.7,89.89,0,0.0,0.0,0.0
2.92,0.286,28.34,0.49,239.7,89.89,0,0.0,0.0,0.0
2.98,0.288,28.88,0.51,239.6,89.88,0,0.0,0.0,0.0
3.02,0.289,29.25,0.52,239.8,89.88,0,0.0,0.0,0.0
3.08,0.291,29.79,0.54,239.2,89.87,0,0.0,0.0,0.0
3.12,0.292,30.16,0.55,239.7,89.87,0,0.0,0.0,0.0
3.18,0.294,30.7,0.57,239.4,89.87,0,0.0,0.0,0.0
3.24,0.296,31.25,0.6,239.3,89.86,0,0.0,0.0,0.0
3.28,0.297,31.62,0.61,239.0,89.86,0,0.0,0.0,0.0
3.34,0.299,32.17,0.63,239.8,89.85,0,0.0,0.0,0.0
3.38,0.3,32.53,0.65,239.1,89.85,0,0.0,0.0,0.0
3.44,0.302,33.08,0.67,239.1,89.84,0,0.0,0.0,0.0
3.48,0.304,33.45,0.69,239.6,89.84,0,0.0,0.0,0.0
3.54,0.306,34.0,0.71,239.8,89.84,0,0.0,0.0,0.0
3.58,0.307,34.37,0.72,239.8,89.83,0,0.0,0.0,0.0
3.64,0.309,34.92,0.75,239.8,89.83,0,0.0,0.0,0.0
3.7,0.311,35.48,0.77,239.1,89.82,0,0.0,0.0,0.0
3.74,0.313,35.84,0.79,239.1,89.82,0,0.0,0.0,0.0
3.76,0.314,36.21,0.81,239.2,89.81,0,0.0,0.0,0.0
3.82,0.316,36.58,0.82,239.5,89.81,0,0.0,0.0,0.0
3.88,0.318,37.14,0.85,239.6,89.8,0,0.0,0.0,0.0
3.94,0.32,37.7,0.87,239.7,89.8,0,0.0,0.0,0.0
3.98,0.322,38.07,0.89,239.9,89.79,0,0.0,0.0,0.0
4.04,0.324,38.63,0.92,240.0,89.79,0,0.0,0.0,0.0
4.08,0.325,39.0,0.94,240.0,89.78,0,0.0,0.0,0.0
4.14,0.328,39.56,0.97,239.6,89.78,0,0.0,0.0,0.0
4.18,0.329,39.93,0.98,240.0,89.77,0,0.0,0.0,0.0
4.24,0.332,40.49,1.01,240.2,89.76,0,0.0,0.0,0.0
4.3,0.334,41.05,1.04,240.1,89.75,0,0.0,0.0,0.0
4.34,0.336,41.43,1.06,239.3,89.75,0,0.0,0.0,0.0
4.4,0.338,41.99,1.09,240.1,89.74,0,0.0,0.0,0.0
4.42,0.34,42.37,1.11,239.4,89.74,0,0.0,0.0,0.0
4.5,0.343,42.93,1.14,240.2,89.73,0,0.0,0.0,0.0
4.52,0.344,43.12,1.15,239.8,89.73,0,0.0,0.0,0.0
4.58,0.346,43.68,1.18,240.5,89.72,0,0.0,0.0,0.0
4.64,0.349,44.25,1.21,240.4,89.71,0,0.0,0.0,0.0
4.7,0.352,44.82,1.24,240.2,89.7,0,0.0,0.0,0.0
4.72,0.353,45.19,1.26,239.7,89.7,0,0.0,0.0,0.0
4.78,0.355,45.57,1.29,239.8,89.69,0,0.0,0.0,0.0
4.84,0.358,46.14,1.32,239.4,89.68,0,0.0,0.0,0.0
4.88,0.36,46.52,1.34,240.1,89.68,0,0.0,0.0,0.0
4.94,0.363,47.09,1.37,239.6,89.67,0,0.0,0.0,0.0
4.98,0.364,47.47,1.4,240.4,89.66,0,0.0,0.0,0.0
5.04,0.367,48.04,1.43,239.6,89.65,0,0.0,0.0,0.0
5.08,0.369,48.42,1.45,240.5,89.65,0,0.0,0.0,0.0
5.14,0.372,48.99,1.49,239.8,89.64,0,0.0,0.0,0.0
5.2,0.375,49.56,1.52,239.7,89.63,0,0.0,0.0,0.0
5.22,0.377,49.95,1.55,240.5,89.62,0,0.0,0.0,0.0
5.28,0.379,50.33,1.57,239.8,89.61,0,0.0,0.0,0.0
5.34,0.382,50.91,1.61,240.3,89.6,0,0.0,0.0,0.0
5.4,0.385,51.48,1.64,240.6,89.59,0,0.0,0.0,0.0
5.46,0.388,52.06,1.68,240.7,89.58,0,0.0,0.0,0.0
5.5,0.39,52.44,1.71,239.9,89.57,0,0.0,0.0,0.0
5.56,0.394,53.02,1.74,240.2,89.56,0,0.0,0.0,0.0
5.6,0.396,53.41,1.77,240.2,89.55,0,0.0,0.0,0.0
5.64,0.398,53.79,1.8,240.5,89.55,0,0.0,0.0,0.0
5.7,0.401,54.37,1.83,240.1,89.54,0,0.0,0.0,0.0
5.74,0.403,54.76,1.86,240.3,89.53,0,0.0,0.0,0.0
5.8,0.407,55.34,1.9,240.9,89.52,0,0.0,0.0,0.0
5.86,0.41,55.92,1.94,240.5,89.5,0,0.0,0.0,0.0
5.9,0.412,56.3,1.97,240.2,89.5,0,0.0,0.0,0.0
5.96,0.416,56.89,2.01,240.0,89.48,0,0.0,0.0,0.0
5.98,0.418,57.27,2.04,240.2,89.48,0,0.0,0.0,0.0
6.04,0.42,57.66,2.06,240.7,89.47,0,0.0,0.0,0.0
6.1,0.424,58.24,2.11,239.8,89.45,0,0.0,0.0,0.0
6.14,0.426,58.63,2.13,240.4,89.45,0,0.0,0.0,0.0
6.2,0.43,59.22,2.18,240.4,89.43,0,0.0,0.0,0.0
6.24,0.432,59.61,2.2,240.6,89.42,0,0.0,0.0,0.0
6.3,0.436,60.19,2.25,240.2,89.41,0,0.0,0.0,0.0
6.34,0.438,60.59,2.28,240.9,89.4,0,0.0,0.0,0.0
6.4,0.442,61.17,2.32,240.1,89.39,0,0.0,0.0,0.0
6.46,0.445,61.76,2.37,240.3,89.37,0,0.0,0.0,0.0
6.5,0.448,62.15,2.4,240.4,89.36,0,0.0,0.0,0.0
6.56,0.452,62.74,2.44,240.2,89.35,0,0.0,0.0,0.0
6.58,0.453,62.94,2.46,240.1,89.35,0,0.0,0.0,0.0
6.64,0.457,63.53,2.5,240.4,89.33,0,0.0,0.0,0.0
6.68,0.459,63.92,2.53,240.2,89.32,0,0.0,0.0,0.0
6.76,0.464,64.71,2.6,241.0,89.3,0,0.0,0.0,0.0
6.8,0.467,65.1,2.63,240.6,89.29,0,0.0,0.0,0.0
6.86,0.471,65.7,2.67,240.8,89.28,0,0.0,0.0,0.0
6.9,0.474,66.1,2.71,240.9,89.27,0,0.0,0.0,0.0
6.94,0.476,66.49,2.74,240.6,89.26,0,0.0,0.0,0.0
6.98,0.479,66.89,2.77,240.7,89.25,0,0.0,0.0,0.0
7.04,0.483,67.48,2.82,240.7,89.23,0,0.0,0.0,0.0
7.1,0.487,68.08,2.87,241.1,89.22,0,0.0,0.0,0.0
7.14,0.49,68.48,2.9,240.8,89.21,0,0.0,0.0,0.0
7.2,0.494,69.08,2.95,240.9,89.19,0,0.0,0.0,0.0
7.24,0.497,69.48,2.99,240.3,89.18,0,0.0,0.0,0.0
7.3,0.501,70.08,3.04,240.4,89.17,0,0.0,0.0,0.0
7.34,0.504,70.47,3.07,240.5,89.16,0,0.0,0.0,0.0
7.4,0.508,71.08,3.12,240.9,89.14,0,0.0,0.0,0.0
7.46,0.512,71.68,3.18,241.4,89.13,0,0.0,0.0,0.0
7.5,0.515,72.08,3.21,241.0,89.12,0,0.0,0.0,0.0
7.56,0.519,72.68,3.26,241.0,89.1,0,0.0,0.0,0.0
7.6,0.522,73.08,3.3,240.6,89.09,0,0.0,0.0,0.0
7.66,0.527,73.69,3.35,241.1,89.08,0,0.0,0.0,0.0
7.68,0.53,74.09,3.39,241.2,89.07,0,0.0,0.0,0.0
7.74,0.533,74.5,3.43,240.9,89.06,0,0.0,0.0,0.0
7.8,0.537,75.1,3.48,240.8,89.04,0,0.0,0.0,0.0
7.84,0.54,75.51,3.52,240.9,89.03,0,0.0,0.0,0.0
7.9,0.545,76.11,3.57,241.4,89.02,0,0.0,0.0,0.0
7.96,0.549,76.72,3.63,241.4,89.0,0,0.0,0.0,0.0
8.0,0.552,77.13,3.67,241.6,88.99,0,0.0,0.0,0.0
8.06,0.557,77.74,3.72,241.0,88.98,0,0.0,0.0,0.0
8.1,0.56,78.14,3.76,240.6,88.97,0,0.0,0.0,0.0
8.16,0.565,78.75,3.82,240.7,88.96,0,0.0,0.0,0.0
8.2,0.568,79.16,3.86,241.2,88.95,0,0.0,0.0,0.0
8.26,0.573,79.77,3.92,240.8,88.93,0,0.0,0.0,0.0
8.3,0.576,80.18,3.96,241.4,88.92,0,0.0,0.0,0.0
8.36,0.581,80.79,4.01,241.5,88.91,0,0.0,0.0,0.0
8.42,0.586,81.41,4.07,241.6,88.9,0,0.0,0.0,0.0
8.46,0.589,81.82,4.11,241.4,88.89,0,0.0,0.0,0.0
8.52,0.594,82.43,4.17,241.5,88.87,0,0.0,0.0,0.0
8.56,0.597,82.85,4.21,241.6,88.86,0,0.0,0.0,0.0
8.62,0.602,83.46,4.28,240.9,88.85,0,0.0,0.0,0.0
8.66,0.606,83.87,4.32,241.1,88.84,0,0.0,0.0,0.0
8.72,0.611,84.49,4.38,241.6,88.83,0,0.0,0.0,0.0
8.76,0.614,84.9,4.42,240.8,88.82,0,0.0,0.0,0.0
8.82,0.619,85.52,4.48,241.7,88.81,0,0.0,0.0,0.0
8.86,0.623,85.94,4.53,241.3,88.8,0,0.0,0.0,0.0
8.92,0.628,86.56,4.59,241.3,88.79,0,0.0,0.0,0.0
8.96,0.631,86.97,4.63,240.7,88.78,0,0.0,0.0,0.0
9.02,0.636,87.59,4.7,241.7,88.77,0,0.0,0.0,0.0
9.04,0.64,88.0,4.74,241.0,88.76,0,0.0,0.0,0.0
9.1,0.644,88.42,4.78,241.6,88.75,0,0.0,0.0,0.0
9.16,0.649,89.04,4.85,241.7,88.74,0,0.0,0.0,0.0
9.22,0.654,89.67,4.91,241.6,88.73,0,0.0,0.0,0.0
9.24,0.658,90.08,4.96,241.7,88.72,0,0.0,0.0,0.0
9.3,0.661,90.5,5.0,240.9,88.72,0,0.0,0.0,0.0
9.36,0.667,91.13,5.07,241.3,88.71,0,0.0,0.0,0.0
9.4,0.671,91.54,5.11,241.3,88.7,0,0.0,0.0,0.0
9.46,0.676,92.17,5.18,241.7,88.69,0,0.0,0.0,0.0
9.5,0.68,92.59,5.23,241.6,88.68,0,0.0,0.0,0.0
9.56,0.685,93.22,5.29,241.9,88.67,0,0.0,0.0,0.0
9.6,0.689,93.64,5.34,241.8,88.66,0,0.0,0.0,0.0
9.66,0.695,94.27,5.41,242.0,88.65,0,0.0,0.0,0.0
9.7,0.699,94.69,5.45,241.7,88.65,0,0.0,0.0,0.0
9.76,0.704,95.32,5.52,240.9,88.64,0,0.0,0.0,0.0
9.8,0.708,95.74,5.57,241.1,88.63,0,0.0,0.0,0.0
9.86,0.714,96.37,5.64,241.2,88.62,0,0.0,0.0,0.0
9.92,0.72,97.0,5.71,241.3,88.61,0,0.0,0.0,0.0
9.96,0.724,97.43,5.76,241.3,88.6,0,0.0,0.0,0.0
10.02,0.729,98.06,5.83,241.5,88.59,0,0.0,0.0,0.0
10.06,0.733,98.48,5.88,241.9,88.59,0,0.0,0.0,0.0
10.12,0.739,99.12,5.95,241.7,88.58,0,0.0,0.0,0.0
10.16,0.743,99.55,6.0,241.7,88.57,0,0.0,0.0,0.0
10.22,0.749,100.18,6.08,241.9,88.56,0,0.0,0.0,0.0
10.26,0.753,100.61,6.12,242.1,88.56,0,0.0,0.0,0.0
10.32,0.759,101.25,6.2,242.3,88.55,0,0.0,0.0,0.0
10.36,0.763,101.68,6.25,241.7,88.54,0,0.0,0.0,0.0
10.42,0.769,102.32,6.32,242.0,88.53,0,0.0,0.0,0.0
10.46,0.774,102.75,6.37,241.8,88.53,0,0.0,0.0,0.0
10.52,0.78,103.39,6.45,242.4,88.52,0,0.0,0.0,0.0
10.56,0.784,103.82,6.5,241.7,88.51,0,0.0,0.0,0.0
10.62,0.79,104.47,6.58,242.1,88.5,0,0.0,0.0,0.0
10.66,0.794,104.9,6.63,242.1,88.49,0,0.0,0.0,0.0
10.72,0.801,105.55,6.71,242.7,88.48,0,0.0,0.0,0.0
10.78,0.807,106.19,6.78,242.7,88.47,0,0.0,0.0,0.0
10.82,0.811,106.63,6.84,242.1,88.47,0,0.0,0.0,0.0
10.88,0.818,107.27,6.92,242.7,88.46,0,0.0,0.0,0.0
10.92,0.822,107.71,6.97,242.6,88.45,0,0.0,0.0,0.0
10.98,0.829,108.36,7.05,242.3,88.44,0,0.0,0.0,0.0
11.02,0.833,108.79,7.1,242.8,88.43,0,0.0,0.0,0.0
11.08,0.839,109.44,7.18,242.2,88.42,0,0.0,0.0,0.0
11.12,0.844,109.88,7.24,242.7,88.42,0,0.0,0.0,0.0
11.16,0.85,110.53,7.32,243.0,88.41,0,0.0,0.0,0.0
11.22,0.855,110.97,7.37,242.7,88.4,0,0.0,0.0,0.0
11.28,0.862,111.63,7.45,243.1,88.39,0,0.0,0.0,0.0
11.32,0.866,112.06,7.51,242.5,88.38,0,0.0,0.0,0.0
11.38,0.873,112.72,7.59,242.4,88.37,0,0.0,0.0,0.0
11.44,0.88,113.38,7.67,242.9,88.36,0,0.0,0.0,0.0
11.5,0.886,114.04,7.76,242.3,88.34,0,0.0,0.0,0.0
11.54,0.891,114.47,7.81,242.7,88.34,0,0.0,0.0,0.0
11.58,0.896,114.91,7.87,242.6,88.33,0,0.0,0.0,0.0
11.64,0.902,115.57,7.95,243.0,88.32,0,0.0,0.0,0.0
11.68,0.907,116.01,8.01,242.2,88.31,0,0.0,0.0,0.0
11.74,0.914,116.67,8.1,242.7,88.3,0,0.0,0.0,0.0
11.78,0.919,117.11,8.15,243.2,88.29,0,0.0,0.0,0.0
11.84,0.926,117.78,8.24,242.6,88.27,0,0.0,0.0,0.0
11.9,0.933,118.44,8.33,242.7,88.26,0,0.0,0.0,0.0
11.94,0.938,118.88,8.38,242.7,88.25,0,0.0,0.0,0.0
12.0,0.945,119.55,8.47,242.8,88.24,0,0.0,0.0,0.0
12.02,0.95,119.99,8.53,243.1,88.23,0,0.0,0.0,0.0
12.1,0.957,120.66,8.62,243.0,88.22,0,0.0,0.0,0.0
12.12,0.962,121.1,8.68,242.7,88.21,0,0.0,0.0,0.0
12.18,0.967,121.55,8.74,242.5,88.2,0,0.0,0.0,0.0
12.2,0.969,121.77,8.77,242.9,88.2,0,0.0,0.0,0.0
12.2,0.969,121.77,8.77,242.9,88.2,0,0.0,0.0,0.0
12.28,0.979,122.66,8.89,243.6,88.19,0,0.0,0.0,0.0
12.3,0.984,123.33,8.98,242.7,88.18,0,0.0,0.0,0.0
12.34,0.986,123.33,8.98,242.7,88.18,0,0.0,0.0,0.0
12.38,0.991,123.78,9.04,243.0,88.18,0,0.0,0.0,0.0
12.44,0.999,124.45,9.13,242.8,88.18,0,0.0,0.0,0.0
12.48,1.004,124.9,9.19,243.0,88.18,0,0.0,0.0,0.0
12.52,1.009,125.35,9.25,242.8,88.18,0,0.0,0.0,0.0
12.54,1.011,125.57,9.28,243.2,88.19,0,0.0,0.0,0.0
12.58,1.016,126.02,9.34,243.2,88.19,0,0.0,0.0,0.0
12.62,1.021,126.47,9.4,243.6,88.19,0,0.0,0.0,0.0
12.64,1.024,126.7,9.43,242.7,88.2,0,0.0,0.0,0.0
12.68,1.031,127.38,9.52,243.5,88.21,0,0.0,0.0,0.0
12.74,1.036,127.83,9.59,243.1,88.21,0,0.0,0.0,0.0
12.78,1.042,128.28,9.65,243.5,88.22,0,0.0,0.0,0.0
12.82,1.047,128.73,9.71,243.6,88.23,0,0.0,0.0,0.0
12.84,1.052,129.19,9.77,244.0,88.24,0,0.0,0.0,0.0
12.88,1.057,129.64,9.84,244.0,88.25,0,0.0,0.0,0.0
12.94,1.062,130.09,9.9,243.2,88.26,0,0.0,0.0,0.0
13.0,1.07,130.77,10.0,244.1,88.27,0,0.0,0.0,0.0
13.06,1.078,131.46,10.09,244.0,88.29,0,0.0,0.0,0.0
13.08,1.081,131.69,10.12,243.5,88.3,0,0.0,0.0,0.0
13.16,1.091,132.6,10.25,243.4,88.32,0,0.0,0.0,0.0
13.18,1.096,133.05,10.32,243.7,88.33,0,0.0,0.0,0.0
13.24,1.102,133.51,10.38,244.3,88.34,0,0.0,0.0,0.0
13.3,1.11,134.2,10.48,244.3,88.36,0,0.0,0.0,0.0
13.34,1.115,134.66,10.54,243.9,88.37,0,0.0,0.0,0.0
13.4,1.123,135.34,10.64,243.8,88.39,0,0.0,0.0,0.0
13.44,1.129,135.8,10.71,243.4,88.4,0,0.0,0.0,0.0
13.5,1.137,136.49,10.81,243.5,88.42,0,0.0,0.0,0.0
13.52,1.142,136.95,10.87,244.4,88.42,0,0.0,0.0,0.0
13.58,1.148,137.41,10.94,243.8,88.43,0,0.0,0.0,0.0
13.64,1.156,138.11,11.04,244.2,88.45,0,0.0,0.0,0.0
13.7,1.164,138.8,11.14,244.1,88.46,0,0.0,0.0,0.0
13.72,1.167,139.03,11.17,244.4,88.46,0,0.0,0.0,0.0
13.8,1.178,139.96,11.31,244.1,88.47,0,0.0,0.0,0.0
13.82,1.181,140.19,11.34,244.0,88.47,0,0.0,0.0,0.0
13.86,1.187,140.65,11.41,243.7,88.48,0,0.0,0.0,0.0
13.92,1.195,141.35,11.51,244.3,88.48,0,0.0,0.0,0.0
13.96,1.204,142.04,11.62,244.8,88.48,0,0.0,0.0,0.0
14.02,1.212,142.74,11.72,244.7,88.48,0,0.0,0.0,0.0
14.06,1.215,142.98,11.75,244.6,88.48,0,0.0,0.0,0.0
14.1,1.221,143.44,11.82,244.2,88.48,0,0.0,0.0,0.0
14.12,1.224,143.67,11.86,243.8,88.48,0,0.0,0.0,0.0
