met,altitude_km,downrange_km,velocity_ms,g_force,dynamic_pressure_kpa,thrust_kn,pitch_deg,heading_deg
0.64,0.245,0.0,8.19,1.89,0.03,240.4,90.0,83.33
0.68,0.245,0.0,8.55,1.89,0.04,240.9,90.0,83.33
0.74,0.246,0.0,9.07,1.89,0.04,240.9,90.0,83.33
0.8,0.246,0.0,9.6,1.9,0.05,241.2,90.0,83.33
0.84,0.247,0.0,9.96,1.9,0.05,240.4,90.0,83.33
0.9,0.247,0.0,10.49,1.9,0.06,240.7,90.0,83.33
0.9,0.247,0.0,10.49,1.9,0.06,240.7,90.0,83.33
0.96,0.248,0.0,11.02,1.9,0.06,240.4,90.0,83.33
1.02,0.249,0.0,11.55,1.9,0.07,240.7,90.0,83.33
1.08,0.249,0.0,12.08,1.9,0.08,240.6,89.98,83.33
1.12,0.25,0.0,12.43,1.9,0.08,240.5,90.0,83.33
1.18,0.251,0.0,12.97,1.9,0.09,241.4,90.0,83.33
1.22,0.251,0.0,13.33,1.9,0.1,241.0,89.97,83.33
1.26,0.252,0.0,13.68,1.9,0.1,240.5,89.97,83.33
1.32,0.253,0.0,14.21,1.91,0.11,240.7,90.0,83.33
1.38,0.253,0.0,14.75,1.91,0.12,240.8,89.97,83.33
1.42,0.254,0.0,15.11,1.91,0.13,241.1,89.97,83.33
1.48,0.255,0.0,15.65,1.91,0.14,241.4,89.97,83.33
1.52,0.256,0.0,16.0,1.91,0.15,241.1,89.97,83.33
1.58,0.257,0.0,16.54,1.91,0.16,241.3,89.96,83.33
1.64,0.258,0.0,17.08,1.91,0.17,241.4,89.97,83.33
1.68,0.258,0.0,17.44,1.91,0.18,240.9,89.95,83.33
1.72,0.259,0.0,17.81,1.92,0.18,241.0,89.96,83.33
1.78,0.26,0.0,18.35,1.92,0.2,241.3,89.95,83.33
1.82,0.261,0.0,18.71,1.92,0.2,240.8,89.94,83.33
1.88,0.262,0.0,19.25,1.92,0.22,241.3,89.95,83.33
1.94,0.263,0.0,19.79,1.92,0.23,241.5,89.95,83.33
1.98,0.264,0.0,20.15,1.92,0.24,241.4,89.95,83.33
2.02,0.265,0.0,20.52,1.92,0.25,240.8,89.95,83.33
2.08,0.266,0.0,21.06,1.92,0.26,241.3,89.94,83.33
2.14,0.267,0.0,21.61,1.92,0.28,241.0,89.94,83.34
2.18,0.268,0.0,21.97,1.92,0.29,241.6,89.94,83.34
2.24,0.27,0.0,22.52,1.93,0.3,241.6,89.93,83.34
2.28,0.27,0.0,22.88,1.93,0.31,241.0,89.93,83.34
2.32,0.271,0.0,23.25,1.93,0.32,241.0,89.93,83.34
2.38,0.273,0.0,23.79,1.93,0.34,241.4,89.93,83.34
2.44,0.274,0.0,24.34,1.93,0.35,240.7,89.93,83.34
2.48,0.275,0.0,24.71,1.93,0.37,241.3,89.92,83.34
2.54,0.277,0.0,25.26,1.93,0.38,241.1,89.92,83.34
2.58,0.278,0.0,25.63,1.93,0.39,241.1,89.92,83.34
2.64,0.279,0.0,26.18,1.93,0.41,241.2,89.91,83.35
2.68,0.28,0.0,26.54,1.93,0.42,241.3,89.92,83.35
2.72,0.281,0.0,26.91,1.93,0.44,241.4,89.91,83.35
2.78,0.283,0.0,27.46,1.93,0.46,240.7,89.91,83.35
2.84,0.285,0.0,28.01,1.94,0.47,241.2,89.91,83.35
2.88,0.286,0.0,28.38,1.94,0.49,241.0,89.9,83.35
2.94,0.288,0.0,28.93,1.94,0.51,240.9,89.9,83.36
2.98,0.289,0.0,29.3,1.94,0.52,241.3,89.89,83.36
3.04,0.291,0.0,29.86,1.94,0.54,240.6,89.89,83.36
3.1,0.292,0.0,30.41,1.94,0.56,241.1,89.88,83.36
3.14,0.294,0.0,30.78,1.94,0.58,241.0,89.88,102.17
3.18,0.295,0.0,31.15,1.94,0.59,240.8,89.88,83.37
3.24,0.297,0.0,31.71,1.94,0.61,241.4,89.87,103.53
3.28,0.298,0.0,32.08,1.94,0.63,240.9,89.87,104.08
3.34,0.3,0.0,32.64,1.94,0.65,240.4,89.87,104.91
3.4,0.302,0.0,33.2,1.94,0.67,240.7,89.87,105.75
3.44,0.303,0.0,33.57,1.95,0.69,240.9,89.86,106.32
3.48,0.305,0.0,33.94,1.95,0.71,241.2,89.86,106.89
3.54,0.307,0.0,34.5,1.95,0.73,241.4,89.85,107.77
3.58,0.308,0.0,34.88,1.95,0.75,240.7,89.85,108.36
3.64,0.31,0.0,35.44,1.95,0.77,241.2,89.85,109.25
3.7,0.312,0.0,36.0,1.95,0.8,240.6,89.84,110.14
3.74,0.314,0.0,36.37,1.95,0.81,241.3,89.84,110.74
3.8,0.316,0.0,36.93,1.95,0.84,240.5,89.83,111.66
3.84,0.317,0.0,37.31,1.95,0.86,241.4,89.83,112.27
3.88,0.319,0.0,37.68,1.95,0.87,241.0,89.83,112.88
3.94,0.321,0.0,38.25,1.96,0.9,241.2,89.82,113.81
4.0,0.324,0.0,38.81,1.96,0.93,241.4,89.82,114.74
4.04,0.325,0.0,39.19,1.96,0.95,240.9,89.81,115.36
4.08,0.327,0.0,39.57,1.96,0.97,240.6,89.81,115.98
4.14,0.329,0.0,40.13,1.96,0.99,241.3,89.8,116.92
4.2,0.332,0.0,40.7,1.96,1.02,241.2,89.8,117.87
4.24,0.333,0.0,41.08,1.96,1.04,240.7,89.79,118.48
4.3,0.336,0.0,41.65,1.96,1.07,241.1,89.79,119.43
4.34,0.337,0.0,42.03,1.96,1.09,240.9,89.78,120.06
4.4,0.34,0.0,42.6,1.96,1.12,240.9,89.77,121.01
4.44,0.342,0.0,42.98,1.97,1.14,241.5,89.77,121.64
4.5,0.344,0.0,43.55,1.97,1.17,241.2,89.77,122.57
4.56,0.347,0.0,44.12,1.97,1.2,241.4,89.76,123.51
4.6,0.349,0.0,44.5,1.97,1.23,240.9,89.75,124.13
4.64,0.35,0.0,44.89,1.97,1.25,241.5,89.75,124.76
4.7,0.353,0.0,45.46,1.97,1.28,241.5,89.74,125.69
4.74,0.355,0.0,45.84,1.97,1.3,241.4,89.74,126.3
4.8,0.358,0.0,46.42,1.97,1.33,240.9,89.73,127.23
4.86,0.361,0.0,47.0,1.98,1.37,241.6,89.72,128.14
4.9,0.362,0.0,47.38,1.98,1.39,241.3,89.72,128.75
4.94,0.364,0.0,47.77,1.98,1.41,241.3,89.71,129.36
5.0,0.367,0.0,48.34,1.98,1.45,241.0,89.7,130.26
5.04,0.369,0.0,48.73,1.98,1.47,241.3,89.7,130.85
5.1,0.372,0.0,49.31,1.98,1.51,241.8,89.69,131.74
5.16,0.375,0.0,49.89,1.98,1.54,241.6,89.68,132.62
5.2,0.377,0.0,50.27,1.98,1.57,241.9,89.67,133.2
5.24,0.379,0.0,50.66,1.98,1.59,241.7,89.67,133.78
5.3,0.382,0.0,51.24,1.98,1.63,241.4,89.66,134.64
5.36,0.385,0.0,51.83,1.99,1.67,241.8,89.65,135.5
5.4,0.387,0.0,52.22,1.99,1.69,241.3,89.64,136.05
5.46,0.391,0.0,52.8,1.99,1.73,241.9,89.63,136.88
5.5,0.393,0.0,53.19,1.99,1.76,241.3,89.62,137.43
5.56,0.396,0.0,53.77,1.99,1.79,241.3,89.61,138.24
5.6,0.398,0.0,54.16,1.99,1.82,241.9,89.61,138.77
5.66,0.401,0.0,54.75,1.99,1.86,241.5,89.6,139.56
5.7,0.404,0.001,55.14,1.99,1.89,241.4,89.59,140.08
5.76,0.407,0.001,55.73,1.99,1.93,241.9,89.58,140.85
5.8,0.409,0.001,56.12,1.99,1.95,242.0,89.57,141.36
5.86,0.412,0.001,56.71,2.0,2.0,242.0,89.56,142.11
5.92,0.416,0.001,57.3,2.0,2.04,241.7,89.55,142.84
5.96,0.418,0.001,57.69,2.0,2.07,242.2,89.54,143.32
6.0,0.421,0.001,58.08,2.0,2.09,241.4,89.53,143.8
6.06,0.424,0.001,58.67,2.0,2.14,241.2,89.52,144.51
6.12,0.428,0.001,59.27,2.0,2.18,242.1,89.51,145.21
6.16,0.43,0.001,59.66,2.0,2.21,242.0,89.5,145.66
6.2,0.432,0.001,60.06,2.0,2.24,241.9,89.49,146.12
6.26,0.436,0.001,60.65,2.0,2.28,241.5,89.48,146.78
6.3,0.438,0.001,61.04,2.01,2.31,241.5,89.47,147.21
6.36,0.442,0.001,61.64,2.01,2.36,241.8,89.46,147.86
6.42,0.446,0.001,62.23,2.01,2.4,241.6,89.44,148.49
6.46,0.448,0.001,62.63,2.01,2.43,242.0,89.43,148.9
6.5,0.451,0.001,63.03,2.01,2.46,241.6,89.43,149.3
6.56,0.455,0.001,63.62,2.01,2.51,242.3,89.41,149.91
6.62,0.458,0.001,64.22,2.01,2.56,241.5,89.4,150.49
6.66,0.461,0.001,64.62,2.01,2.59,242.2,89.39,150.88
6.72,0.465,0.001,65.22,2.01,2.64,242.3,89.38,151.44
6.76,0.468,0.001,65.62,2.01,2.67,242.1,89.37,151.82
6.8,0.47,0.001,66.02,2.02,2.7,241.5,89.36,152.18
6.86,0.474,0.001,66.62,2.02,2.75,241.9,89.34,152.71
6.92,0.478,0.001,67.22,2.02,2.8,241.8,89.33,153.24
6.96,0.481,0.001,67.62,2.02,2.83,241.9,89.32,153.58
7.02,0.485,0.001,68.22,2.02,2.88,242.3,89.31,154.09
7.06,0.488,0.001,68.63,2.02,2.92,241.9,89.3,154.42
7.12,0.492,0.001,69.23,2.02,2.97,242.5,89.28,154.9
7.16,0.495,0.001,69.63,2.02,3.0,242.2,89.27,155.22
7.22,0.499,0.001,70.24,2.03,3.05,242.4,89.26,155.68
7.26,0.502,0.001,70.64,2.03,3.09,242.0,89.25,155.98
7.32,0.506,0.001,71.25,2.03,3.14,242.2,89.23,156.43
7.36,0.509,0.001,71.66,2.03,3.17,242.1,89.22,156.72
7.42,0.513,0.001,72.27,2.03,3.23,241.9,89.21,157.15
7.48,0.518,0.001,72.88,2.03,3.28,242.5,89.19,157.56
7.52,0.52,0.001,73.28,2.03,3.32,242.5,89.18,157.84
7.56,0.523,0.001,73.69,2.03,3.35,242.2,89.18,158.11
7.62,0.528,0.001,74.3,2.04,3.41,242.4,89.16,158.5
7.66,0.531,0.001,74.71,2.04,3.45,242.3,89.15,158.75
7.72,0.535,0.002,75.32,2.04,3.5,242.3,89.14,159.12
7.78,0.54,0.002,75.94,2.04,3.56,242.3,89.12,159.48
7.82,0.543,0.002,76.35,2.04,3.59,242.1,89.11,159.71
7.86,0.546,0.002,76.76,2.04,3.63,242.7,89.1,159.94
7.92,0.551,0.002,77.37,2.04,3.69,242.0,89.09,160.28
7.96,0.554,0.002,77.78,2.04,3.73,242.2,89.08,160.5
8.02,0.558,0.002,78.4,2.04,3.79,242.1,89.06,160.82
8.08,0.563,0.002,79.01,2.05,3.84,242.3,89.05,161.12
8.12,0.566,0.002,79.43,2.05,3.88,242.7,89.04,161.33
8.16,0.569,0.002,79.84,2.05,3.92,242.8,89.03,161.52
8.22,0.574,0.002,80.46,2.05,3.98,242.7,89.02,161.81
8.28,0.579,0.002,81.08,2.05,4.04,242.8,89.01,162.08
8.32,0.582,0.002,81.49,2.05,4.08,242.7,89.0,162.26
8.38,0.587,0.002,82.11,2.05,4.14,242.6,88.98,162.52
8.42,0.591,0.002,82.53,2.05,4.18,242.9,88.98,162.69
8.46,0.594,0.002,82.95,2.05,4.23,242.9,88.97,162.85
8.52,0.599,0.002,83.57,2.06,4.29,242.8,88.95,163.09
8.58,0.604,0.002,84.19,2.06,4.35,242.5,88.94,163.33
8.62,0.607,0.002,84.61,2.06,4.39,242.4,88.93,163.48
8.66,0.611,0.002,85.03,2.06,4.43,242.6,88.92,163.62
8.72,0.616,0.003,85.65,2.06,4.5,242.4,88.91,163.82
8.78,0.621,0.003,86.28,2.06,4.56,242.6,88.9,164.02
8.82,0.625,0.003,86.7,2.06,4.6,242.6,88.89,164.15
8.88,0.63,0.003,87.33,2.06,4.67,243.2,88.88,164.34
8.92,0.633,0.003,87.75,2.06,4.71,242.6,88.87,164.46
8.98,0.639,0.003,88.38,2.07,4.78,242.4,88.86,164.63
9.02,0.642,0.003,88.8,2.07,4.82,242.4,88.85,164.74
9.08,0.647,0.003,89.43,2.07,4.89,242.4,88.84,164.9
9.12,0.651,0.003,89.85,2.07,4.93,243.3,88.84,165.0
9.18,0.656,0.003,90.48,2.07,5.0,243.1,88.82,165.14
9.22,0.66,0.003,90.91,2.07,5.05,243.0,88.82,165.23
9.28,0.666,0.003,91.54,2.07,5.11,242.9,88.81,165.37
9.32,0.669,0.003,91.96,2.07,5.16,243.3,88.8,165.45
9.38,0.675,0.003,92.6,2.08,5.23,242.6,88.79,165.57
9.44,0.68,0.003,93.24,2.08,5.3,242.8,88.78,165.68
9.48,0.684,0.004,93.66,2.08,5.34,243.0,88.77,165.75
9.52,0.688,0.004,94.09,2.08,5.39,243.1,88.77,165.82
9.58,0.694,0.004,94.72,2.08,5.46,242.7,88.76,165.92
9.62,0.697,0.004,95.15,2.08,5.51,242.7,88.75,165.98
9.62,0.697,0.004,95.15,2.08,5.51,242.7,88.75,166.01
9.68,0.703,0.004,95.79,2.08,5.58,243.0,88.74,166.06
9.74,0.709,0.004,96.43,2.08,5.65,243.0,88.73,166.14
9.8,0.715,0.004,97.07,2.09,5.72,243.6,88.72,166.21
9.84,0.719,0.004,97.5,2.09,5.77,243.0,88.72,166.26
9.9,0.724,0.004,98.14,2.09,5.84,243.0,88.71,166.32
9.94,0.728,0.004,98.57,2.09,5.89,242.7,88.7,166.36
9.98,0.732,0.004,99.0,2.09,5.94,243.5,88.7,166.4
10.04,0.738,0.004,99.65,2.09,6.02,243.5,88.69,166.45
10.1,0.744,0.005,100.29,2.09,6.09,243.4,88.68,166.5
10.14,0.748,0.005,100.72,2.09,6.14,243.5,88.67,166.53
10.2,0.754,0.005,101.37,2.1,6.22,242.8,88.66,166.57
10.24,0.758,0.005,101.8,2.1,6.27,242.9,88.66,166.59
10.3,0.765,0.005,102.45,2.1,6.34,243.6,88.65,166.62
10.36,0.771,0.005,103.1,2.1,6.42,243.6,88.64,166.65
10.4,0.775,0.005,103.53,2.1,6.47,243.2,88.63,166.67
10.44,0.779,0.005,103.97,2.1,6.52,243.0,88.63,166.69
10.5,0.785,0.005,104.62,2.1,6.6,243.1,88.62,166.71
10.56,0.792,0.005,105.27,2.1,6.68,243.7,88.61,166.72
10.6,0.796,0.006,105.71,2.1,6.73,243.3,88.61,166.74
10.66,0.802,0.006,106.36,2.11,6.81,243.4,88.6,166.76
10.7,0.806,0.006,106.8,2.11,6.86,243.3,88.59,166.77
10.74,0.811,0.006,107.23,2.11,6.91,243.4,88.59,166.78
10.8,0.817,0.006,107.89,2.11,6.99,243.7,88.58,166.79
10.86,0.824,0.006,108.54,2.11,7.08,243.8,88.57,166.8
10.9,0.828,0.006,108.98,2.11,7.13,244.3,88.56,166.81
10.96,0.835,0.006,109.64,2.11,7.21,244.2,88.55,166.83
11.0,0.839,0.006,110.08,2.12,7.26,243.9,88.54,166.84
11.06,0.846,0.007,110.74,2.12,7.35,244.2,88.53,166.85
11.1,0.85,0.007,111.18,2.12,7.4,243.9,88.53,166.86
11.16,0.857,0.007,111.85,2.12,7.49,243.6,88.52,166.88
11.2,0.861,0.007,112.29,2.12,7.54,244.5,88.51,166.89
11.26,0.868,0.007,112.95,2.12,7.62,243.6,88.5,166.91
11.3,0.873,0.007,113.4,2.12,7.68,244.6,88.49,166.93
11.36,0.879,0.007,114.06,2.13,7.77,244.1,88.48,166.95
11.4,0.884,0.007,114.5,2.13,7.82,244.0,88.47,166.97
11.46,0.891,0.008,115.17,2.13,7.91,244.3,88.46,166.99
11.5,0.895,0.008,115.62,2.13,7.96,244.0,88.46,167.01
11.56,0.902,0.008,116.29,2.13,8.05,244.9,88.44,167.04
11.6,0.907,0.008,116.73,2.13,8.11,244.9,88.44,167.06
11.66,0.914,0.008,117.4,2.13,8.2,244.1,88.42,167.1
11.72,0.921,0.008,118.07,2.14,8.28,244.3,88.41,167.13
11.76,0.926,0.008,118.52,2.14,8.34,244.1,88.4,167.17
11.82,0.933,0.009,119.2,2.14,8.43,245.0,88.39,167.21
11.86,0.938,0.009,119.65,2.14,8.49,244.5,88.38,167.24
11.9,0.943,0.009,120.09,2.14,8.55,244.3,88.37,167.28
11.96,0.95,0.009,120.77,2.14,8.64,244.7,88.36,167.33
12.02,0.957,0.009,121.44,2.14,8.73,244.5,88.35,167.38
12.06,0.962,0.009,121.9,2.15,8.79,245.1,88.34,167.42
12.1,0.967,0.009,122.35,2.15,8.85,245.0,88.33,167.46
12.16,0.974,0.01,123.03,2.15,8.94,244.8,88.32,167.5
12.22,0.982,0.01,123.71,2.15,9.03,244.7,88.31,167.55
12.26,0.987,0.01,124.16,2.15,9.09,244.4,88.31,167.58
12.3,0.992,0.01,124.61,2.15,9.16,244.8,88.31,167.6
12.36,0.999,0.01,125.29,2.15,9.25,245.1,88.3,167.63
12.42,1.007,0.01,125.98,2.16,9.34,245.3,88.31,167.66
12.46,1.012,0.011,126.43,2.16,9.4,244.5,88.31,167.67
12.52,1.019,0.011,127.12,2.16,9.5,245.4,88.31,167.69
12.56,1.024,0.011,127.57,2.16,9.56,244.6,88.32,167.7
12.6,1.03,0.011,128.03,2.16,9.62,244.8,88.32,167.71
12.66,1.037,0.011,128.72,2.16,9.72,245.4,88.33,167.72
12.72,1.045,0.011,129.4,2.16,9.81,244.6,88.34,167.72
12.76,1.05,0.012,129.86,2.16,9.88,244.4,88.35,167.73
12.82,1.058,0.012,130.55,2.16,9.97,245.2,88.36,167.73
12.86,1.063,0.012,131.01,2.17,10.04,244.9,88.37,167.73
12.9,1.068,0.012,131.47,2.17,10.1,244.8,88.38,167.73
12.98,1.079,0.012,132.38,2.17,10.23,244.6,88.41,167.73
13.02,1.084,0.012,132.85,2.17,10.3,245.2,88.42,167.73
13.06,1.09,0.013,133.31,2.17,10.36,244.8,88.43,167.72
13.12,1.098,0.013,134.0,2.17,10.46,245.2,88.45,167.72
13.16,1.103,0.013,134.46,2.17,10.53,244.6,88.46,167.72
13.22,1.111,0.013,135.16,2.17,10.63,245.0,88.48,167.72
13.26,1.117,0.013,135.62,2.18,10.69,245.5,88.49,167.71
13.32,1.125,0.014,136.31,2.18,10.79,245.7,88.51,167.72
13.36,1.13,0.014,136.78,2.18,10.86,245.1,88.52,167.72
13.42,1.138,0.014,137.48,2.18,10.96,245.1,88.53,167.72
13.46,1.144,0.014,137.94,2.18,11.03,245.3,88.54,167.73
13.52,1.152,0.014,138.64,2.18,11.13,245.6,88.56,167.74
13.56,1.158,0.015,139.11,2.18,11.2,245.2,88.57,167.75
13.62,1.166,0.015,139.81,2.19,11.3,245.4,88.58,167.77
